nonfluent: MAXCAP[$t1],nonfluent: MAXCAP[$t2],nonfluent: MAXCAP[$t3],nonfluent: MAXCAP[$t4],nonfluent: MAXCAP[$sea],nonfluent: RAIN[$t1],nonfluent: RAIN[$t2],nonfluent: RAIN[$t3],nonfluent: RAIN[$t4],nonfluent: RAIN[$sea],nonfluent: DOWNSTREAM[$t1| $t1],nonfluent: DOWNSTREAM[$t1| $t2],nonfluent: DOWNSTREAM[$t1| $t3],nonfluent: DOWNSTREAM[$t1| $t4],nonfluent: DOWNSTREAM[$t1| $sea],nonfluent: DOWNSTREAM[$t2| $t1],nonfluent: DOWNSTREAM[$t2| $t2],nonfluent: DOWNSTREAM[$t2| $t3],nonfluent: DOWNSTREAM[$t2| $t4],nonfluent: DOWNSTREAM[$t2| $sea],nonfluent: DOWNSTREAM[$t3| $t1],nonfluent: DOWNSTREAM[$t3| $t2],nonfluent: DOWNSTREAM[$t3| $t3],nonfluent: DOWNSTREAM[$t3| $t4],nonfluent: DOWNSTREAM[$t3| $sea],nonfluent: DOWNSTREAM[$t4| $t1],nonfluent: DOWNSTREAM[$t4| $t2],nonfluent: DOWNSTREAM[$t4| $t3],nonfluent: DOWNSTREAM[$t4| $t4],nonfluent: DOWNSTREAM[$t4| $sea],nonfluent: DOWNSTREAM[$sea| $t1],nonfluent: DOWNSTREAM[$sea| $t2],nonfluent: DOWNSTREAM[$sea| $t3],nonfluent: DOWNSTREAM[$sea| $t4],nonfluent: DOWNSTREAM[$sea| $sea],nonfluent: HIGH_BOUND[$t1],nonfluent: HIGH_BOUND[$t2],nonfluent: HIGH_BOUND[$t3],nonfluent: HIGH_BOUND[$t4],nonfluent: HIGH_BOUND[$sea],nonfluent: LOW_BOUND[$t1],nonfluent: LOW_BOUND[$t2],nonfluent: LOW_BOUND[$t3],nonfluent: LOW_BOUND[$t4],nonfluent: LOW_BOUND[$sea],action: flow[$t1],action: flow[$t2],action: flow[$t3],action: flow[$t4],action: flow[$sea],states: rlevel[$t1],states: rlevel[$t2],states: rlevel[$t3],states: rlevel[$t4],states: rlevel[$sea]
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.562435590707759,18.176235341345233,49.34289436370102,91.1015540779658,0.0,28.086523249163562,50.49049163697351,76.30692718115552,114.1384276388294,3995.977630293878
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.293660644942003,18.143129311093464,31.618901705401996,0.5835337421093039,0.0,27.524087658455805,47.87669188633603,65.14026815879973,102.37976792456462,4092.079184371844
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.897390322135584,9.63216198963975,44.64047554634291,127.32211115109914,0.0,27.230427013513804,45.027223220184574,71.66449576449119,163.41513588785733,4097.662718113953
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,6.067608455993146,15.7411482864587,31.085172380116482,3.0473959160323387,0.0,30.33303669137822,47.29245155268041,56.65618220778803,110.73350028310111,4229.984829265052
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.814739744171721,15.148537351587505,9.57567910652539,25.456307062843322,0.0,29.265428235385073,47.618911722214854,61.31215811413024,168.77127674718525,4238.032225181085
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.0979732939878666,27.23789196509258,36.55063882063304,136.44668305497314,0.0,29.450688491213352,47.28511411479907,86.88501635919236,182.89064879086732,4268.488532243929
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.2824707363360743,1.697893145832724,20.052692786040417,40.52862296544013,0.0,31.35271519722549,33.14519544369436,97.57226950365191,112.99460455652722,4409.935215298901
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.080374863603704,19.082716871347234,27.977757202646554,68.49908497327728,0.0,34.07024446088942,43.72977303419771,99.21746986344422,122.51867437712752,4455.463838264342
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,11.453567571672842,12.541493361078809,61.82103237921465,74.69846889728194,0.0,37.98986959728572,35.72743102645418,110.3224295321449,111.9973466064968,4528.962923237619
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.340614707495631,20.26719181142592,16.544554483631096,27.87967046087454,0.0,31.536302025612876,44.63950523704821,81.04289051400906,129.11991008842952,4608.661392134901
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,7.082684700485749,14.212364270752987,13.229191333735724,96.14750555091938,0.0,32.195687318117244,38.71292813311793,104.76552784180389,147.78479411118607,4641.541062595776
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,6.863970795602012,17.10464851646726,24.80326947226435,63.11947252246668,0.0,30.113002617631494,41.58324856285069,125.74870077882115,94.86647989400242,4742.688568146695
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.1836303384688824,12.785717958566305,100.54783547246045,64.44181856255058,0.0,28.249031822029483,41.34257084198545,138.05007982302408,86.55027684380009,4810.8080406691615
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,9.94153049391173,11.697847216601385,0.163762825881783,50.93237487557715,0.0,32.0654014835606,39.74048322188802,70.28796230912994,152.65629375370997,4880.249859231712
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.4041288323592966,21.471599601057484,8.602526375890898,21.94945186743169,0.0,27.12387098964887,47.984166499198366,101.82204669984954,131.8876817040146,4936.182234107289
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.0542765832358332,8.603811117911683,3.3732554446422425,24.92904048157258,0.0,28.719742157289573,39.91669573050018,134.69111992501612,148.5407562124738,4963.131685974721
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.3141225042314053,17.120674305880268,38.22620061392517,80.76922067623204,0.0,33.66546557405374,41.36716119582433,159.92167559828556,156.98497117554348,4993.060726456294
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.7986031387000847,7.304574300825655,23.988105379733494,18.760629186334068,0.0,37.351343069822335,35.56060939417547,158.81614929024065,144.4419511132366,5078.829947132526
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,12.944215739459002,8.086783080227697,20.733579942686244,95.08482560151806,0.0,38.55273993112225,42.0546382320499,162.1326182113328,179.66942730663604,5102.59057631886
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.525789355167103,18.49514305908064,105.12374338853068,60.294125327376,0.0,30.608524191663243,56.91207089128121,169.48582134887425,135.3181816478042,5202.675401920378
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,9.67457576238016,13.797919493486013,51.620148740728034,144.0184819316883,0.0,33.08273483649614,50.942717187367684,102.8572210194242,210.14779970895887,5267.969527247754
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.4108136083111018,33.79700090894394,30.393509338969892,118.40181895063054,0.0,28.40815907411598,56.81937345626183,85.03499177218217,147.7494665179986,5416.988009179442
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.999184369207007,6.29913023272257,54.85694938669166,55.55934870126723,0.0,31.997345465804877,34.43318615562899,108.43848334215622,89.74115690633795,5540.389828130073
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.454340893718014,12.101578129543181,14.700459430417249,78.6715565688391,0.0,31.99816109659787,43.13324029211343,79.88066418818713,119.03875759176239,5600.94917683134
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.5602742303741777,25.588326252348857,40.01704372904567,46.42262745657457,0.0,31.543820202879857,46.486003056288254,97.28178288731306,85.06766045334055,5684.620733400179
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,12.751558452533374,6.99675318274204,25.23340295283274,36.86605691795337,0.0,32.98354597250568,34.457951034313574,102.85306541061624,108.66207672581166,5736.043360856754
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.21858790662698763,4.796363754138285,71.99590685722602,5.320117133547612,0.0,25.231987519972307,50.21275630410491,104.61641564052555,127.02942276069103,5777.909417774707
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,6.182590233470333,0.07641734783351091,34.76242763268582,84.20789347108598,0.0,30.01339961334532,55.63498045659361,57.41687253743781,223.70521248436944,5788.229534908255
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.1700740188055156,42.24302994777712,20.22368488126781,54.371618558919174,0.0,28.83080937987499,71.74115334223043,42.7308622525855,204.25974664596927,5877.437428379341
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.372772718181474,13.041027460605628,4.953259594695739,58.38138705512965,0.0,32.66073536106948,40.66819741325883,84.75020731909481,200.1118129683179,5936.8090469382605
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,7.367465895285757,13.513427187057731,18.6010554628559,41.84850925709399,0.0,33.287962642888004,41.99994267083468,112.83797518500471,176.68368550788398,6000.19043399339
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,9.77748334205063,21.221012200337615,58.496320356278154,74.2408520723433,0.0,30.920496747602247,45.8539813790627,127.75034690920656,183.4362317136459,6047.0389432504835
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.3168002969005337,8.080132351633143,81.64984163165282,66.25640991518804,0.0,26.143013405551613,44.41045252077572,110.475038753266,197.69169999758074,6126.279795322826
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.3831455173347265,25.98941280859396,13.570205129046121,193.63724491812567,0.0,27.82621310865108,49.64712046604311,56.905329473246326,243.08513171404553,6197.536205238014
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,8.717761091104665,9.471374708109423,45.91158630837034,11.811621738302263,0.0,31.44306759131635,35.04085317478388,89.32453715279416,93.01809192496597,6396.17345015614
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.051161698876917,17.263081605557893,28.816549179176956,40.03274705715928,0.0,27.725306500211687,44.28723955777912,72.88432555253326,157.11805649503404,6412.985071894442
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.987161829616117,7.004508371685636,10.882132855227889,2.600028329560983,0.0,29.67414480133477,40.07531965109814,81.3308579789142,175.90185861705172,6458.017818951601
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,7.089563936431203,22.27386513670228,10.905696549144613,72.42490773431646,0.0,31.686982971718653,46.05797310902862,97.45323349537193,214.18396314271862,6465.617847281162
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,7.118853235057674,15.477393292393298,26.602795752926582,42.960985649861435,0.0,29.597419035287444,40.873671908757544,128.8214020829296,182.66475195754677,6543.042755015478
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.798836949168581,16.454996724164097,113.36707107379634,170.88803170158548,0.0,27.47856580022977,42.51513185142191,137.69599962239633,196.3065620606119,6591.00374066534
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.1527820986190676,13.376679022250528,14.138147418807344,3.5463456947067713,0.0,29.679728851061192,38.8589720764264,60.78392527276409,168.78560143282277,6766.891772366926
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,11.587400482122918,13.889544160412814,21.30571371193474,29.76632613511018,0.0,34.52694675244212,35.63507515279494,80.02245687620727,209.37740315692335,6775.438118061632
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.562331805374458,16.62667536415591,57.508824403281494,133.37351373861682,0.0,27.939546270319205,43.332931474505045,92.60628732468534,230.91679073374792,6810.204444196742
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,47.88472922764767,19.192630857181612,29.89239152299226,17.50187182901601,0.0,75.0,50.0,50.0,50.0,50.0
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,12.06059246736181,33.96313484386171,9.452441521808604,54.607412776993144,0.0,32.11527077235233,88.69209837046606,59.30023933418936,92.39051969397624,72.50187182901601
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.5868816350991288,13.3928369428315,77.4926868015025,16.58338482743707,0.0,25.054678304990524,76.78955599396616,103.81093265624246,77.23554843879171,132.10928460600917
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.4110002996942437,51.30536924304481,14.660128070990865,122.32161029642793,0.0,28.467796669891396,74.98360068623379,59.71108279757146,168.14485041285712,153.69266943344624
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.6875831793640839,10.271607490724278,46.21177265944726,18.25789674781371,0.0,32.056796370197155,35.08923174288322,116.35632396962541,90.48336818742006,281.01427972987415
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,15.04498204806017,3.945728939715068,26.967923283455587,42.158987888037494,0.0,36.36921319083307,35.505207431523026,100.41615880090242,148.4372440990536,304.2721764776879
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.64221138783659,20.57668862787682,10.730293343465773,54.35796256513828,0.0,26.324231142772902,56.60446053986813,97.3939644571619,163.24617949447168,351.43116436572535
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,9.085227425875958,27.338079545542204,0.4890500987858256,98.48801595944958,0.0,29.682019754936313,47.6699832998279,127.24035974157295,149.61851027279917,410.78912693086363
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.5977311529337643,18.66824222949884,139.00995050061223,58.475967761957655,0.0,25.596792329060357,39.417131180161654,174.0893891883293,81.61954441213541,514.2771428903133
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.0211218543024025,10.926650366825482,31.214276948580878,33.37874577604101,0.0,28.99906117612659,32.34662010359658,73.74768091721592,192.15352715078998,577.753110652271
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.19006794651548312,4.856149095257331,35.40491816496774,62.663477762670055,0.0,30.977939321824184,34.441091591073494,73.46005433546053,219.98905832332986,616.131856428312
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,15.248149659348853,15.471400290518977,11.53387390993713,172.16118149529098,0.0,35.7878713753087,39.77501044233165,62.91128526575012,222.73049872562754,683.795334190982
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.374448620909923,9.886869278010142,62.88356343319065,42.93270780381047,0.0,25.539721715959843,49.551759811161524,86.84881164633195,92.1031911402737,860.956515686273
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.4602116628254156,17.690566325680702,19.59952054278735,81.94684454961353,0.0,28.16527309504992,52.0393391540613,53.852117491151446,142.05404676965387,908.8892234900834
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.09037034063504291,8.204603870501717,19.570574902322544,6.1150064747828825,0.0,29.705061432224504,47.80898449120602,71.9431632740448,109.70672276282768,995.8360680396969
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,9.497397683494501,12.70863739075097,4.1379941372579125,129.1831961145947,0.0,34.614691091589464,49.694750961339345,80.57719224222397,153.1622911903673,1006.9510745144797
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.7524562640236927,6.06282115275168,61.38801923075177,32.93111606993502,0.0,30.117293408094962,56.48351125408287,109.14783549571703,58.11708921303053,1141.1342706290743
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,10.737142468411896,29.064702102954644,35.592263948089816,18.756921143014008,0.0,31.364837144071274,64.17314636535488,73.82263741771693,116.57399237384729,1179.0653866990094
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.066829851083036,4.6591826463315344,8.915374832882716,106.8743165833666,0.0,25.627694675659377,55.84558673081214,87.29507557258177,163.4093351789231,1202.8223078420235
